seq,is_fraud,pattern,episode
9245,0,normal,
9246,0,normal,
9247,0,normal,
9248,0,normal,
9249,0,normal,
9250,0,normal,
9251,0,normal,
9252,0,normal,
9253,0,normal,
9254,0,normal,
9255,0,normal,
9256,0,normal,
9257,0,normal,
9258,0,normal,
9259,0,normal,
9260,0,normal,
9261,0,normal,
9262,0,normal,
9263,0,normal,
9264,0,normal,
9265,0,normal,
9266,0,normal,
9267,0,normal,
9268,0,normal,
9269,0,normal,
9270,0,normal,
9271,0,normal,
9272,0,normal,
9273,0,normal,
9274,0,normal,
9275,0,normal,
9276,0,normal,
9277,0,normal,
9278,0,normal,
9279,0,normal,
9280,0,normal,
9281,0,normal,
9282,0,normal,
9283,0,normal,
9284,0,normal,
9285,0,normal,
9286,0,normal,
9287,0,normal,
9288,0,normal,
9289,0,normal,
9290,0,normal,
